




============================================================================
Função: Griewangk
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
22;0,0005798559714638623;0,7620313397498343;1,9548633778502928E-05;5,267475820136042E-12;2,9977762386698943E-12;1,1996073640476782E-06;8,215185131338497E-08;2,3696427790733807E-08;5,90100881127393E-10;
23;0,000100464770108608;2,7124468886096802E-08;3,337911182215563E-06;2,924193938641277E-11;2,236732985123915E-14;5,524312539761529E-10;1,8060330983966104E-08;3,2422684423588806E-08;5,219028673140287E-10;
24;0,00012368151585889886;5,692855733037618E-06;6,023947540015764E-06;6,095799121106032E-13;1,4469740071061446E-11;1,1054543264703295E-08;8,956125366549256E-09;5,6119321040303853E-08;8,250360497956173E-09;
25;0,00033314851047354377;1,83440192993226E-05;2,0348324673600374E-06;7,576724229934357E-13;2,8726786475858686E-10;1,2036778778020047E-08;1,670947640817874E-08;2,2967604288693346E-09;6,262538473736728E-10;
26;0,00040810728105588093;3,1349292354762855E-06;4,036981335092038E-06;3,8083045639830866E-11;3,577100303267543E-11;1,0348562076544042E-11;3,72389344515482E-09;1,115606023487405E-08;5,076111949712917E-09;
27;0,00011020896394564665;1,6862980268047428E-06;2,1197158137928242E-05;3,386428343356958E-10;6,668228064368257E-13;1,5947253884130702E-06;2,155803319462826E-09;6,488986803074442E-08;1,5481942784987996E-08;
28;0,0008446702465772088;5,963378575079666E-05;6,817482367901899E-06;2,2257082286011584E-13;1,7041144026771452E-09;1,7601448456819824E-08;4,900724714273076E-08;1,1496850942430881E-09;2,8014666523300855E-09;
29;0,0003707414557916923;6,13431047594021E-06;2,134247469161046E-06;4,579771618273208E-13;2,307900064690013E-11;8,219990235038891E-09;2,4399846480185622E-08;1,9972573835289073E-08;1,1753240900722904E-10;
30;6,330364870356366E-05;1,1330905082735599E-05;4,768909865799686E-06;1,5352038781724567E-11;2,0328255408129392E-13;1,7346139517672333E-06;5,426696377864934E-10;3,4856027379265444E-08;3,6468272047033127E-10;
31;0,0002566315169516254;4,7263738609168266E-07;2,2238716666409053E-06;1,771553057263155E-09;2,1921300029235837E-11;3,552460991326643E-06;1,8389299639777358E-09;1,293816067361035E-08;4,927544526762643E-09;
32;0,0013275039329257692;4,7829553737357205E-06;4,598556337368026E-06;2,452061477924554E-11;3,583448376943288E-14;2,193352787279811E-08;1,4201267654848224E-08;3,3764820626099637E-09;1,8289936405127014E-09;
33;0,0006161396609309298;2,270653507777809E-05;1,3651605334060484E-05;4,059210788848666E-11;1,1648194812729637E-12;3,3065310163286038E-06;7,338574432484589E-08;1,0824473758437277E-07;2,452100399699123E-07;
34;0,0005357500438500562;1,006749828835368E-05;1,8990042908811208E-05;4,44379917429026E-09;4,395716655237201E-11;1,6188687992457313E-07;1,0716297213608004E-09;2,3091722888130943E-08;1,7823548516923636E-09;
35;7,177131738521087E-05;8,542582228601121E-07;1,4070481389414507E-05;9,128344651653315E-10;1,4342445621072548E-12;1,6845117761551557E-08;4,727617007829127E-09;2,4642032740990332E-08;1,3667270947648024E-09;
36;0,00010433835165686756;7,231817604164343E-05;1,0661633378900265E-05;1,3317322354367668E-10;3,475833250927904E-10;5,316509964385104E-08;1,6466451562073976E-08;1,3362440970768402E-08;1,509418582678645E-09;
37;0,001126445526705993;2,8785028007353933E-05;5,292869859123097E-06;8,363807789424845E-13;1,8441965925426897E-10;2,3151675585863432E-10;6,858967959250335E-10;8,712044001982732E-08;6,446499921574565E-09;
38;0,00023082244613174553;3,67872844400949E-07;7,956338179582904E-07;2,253546003132819E-11;2,865453051900069E-10;3,351416473959736E-06;3,04200865288489E-08;1,0759577353442561E-07;6,946310736829145E-10;
39;0,0007727271391190762;3,461267059062654E-05;2,5367625526665492E-05;1,092343007395195E-11;1,5130519287440597E-10;1,705854881797041E-07;2,430422583949812E-08;1,3742981789529604E-07;2,5638791412032376E-10;
40;0,00042820200644092074;6,715558176701082E-06;7,57287827302998E-06;7,072535781854442E-12;2,467879600103742E-13;1,700337923995329E-06;2,7424802066332646E-09;1,8257632882956522E-10;4,806399598702056E-09;
41;0,0003798866350317835;3,861660305819139E-06;2,4425280813920636E-06;1,3407932337908484E-09;1,2055592495446478E-11;8,13417342358389E-09;8,608902177881041E-09;6,225019731606716E-08;5,907279721136739E-10;
42;0,00036708527736602545;7,40845628426012E-06;3,9019777742372846E-06;8,582425191819126E-10;6,38623286309748E-13;1,7833307860927626E-06;3,47829833714011E-08;4,434427518911529E-08;8,112090861795989E-10;
43;0,00021124049334134005;1,022148476909796E-05;5,4444147107078605E-06;6,530389538041106E-12;2,0633079043104387E-10;1,9063874134824034E-07;3,3930012257369833E-09;4,559583240655983E-08;1,3355697522266158E-11;
44;0,0003287537426605488;1,2979581574794195E-05;9,020338074158759E-06;2,627577509113133E-13;6,263111999425474E-15;1,0381215181392962E-07;8,857657335183195E-09;1,900814926765236E-08;8,434143805597196E-09;
45;8,543753227199997E-05;7,133291878108398E-06;1,4318932587908523E-05;3,284451664977323E-12;3,283460410361633E-11;2,1349992685172993E-06;1,5123490616443113E-08;7,69690459200379E-09;1,0605847951523028E-09;
46;6,74930870228106E-05;1,7724714577726167E-06;5,101628566394185E-06;0,7615832643612247;6,580611616391642E-11;7,077565281794152E-07;2,194160799307015E-10;1,2892864822140338E-08;5,346306836966521E-10;
47;0,00039376201840130774;1,427833937322455E-05;1,982480955693937E-05;4,6527887204778063E-10;1,0851315194061268E-10;9,304567577009703E-09;7,903840512461993E-09;1,3984859488956211E-08;1,4816724266405306E-09;
48;0,0002935367197366025;7,987895416680982E-06;3,4644963424118483E-07;4,2412228482477354E-12;0,7615832643561357;0,00013863894082554048;2,1995885989202385E-08;4,737620538679431E-09;7,058292835906915E-09;
49;0,00012008480551473407;5,838301624864876E-07;4,782732513458591E-05;4,399207755298717E-11;6,987750776370228E-07;3,564447893139898E-08;4,593403118317502E-09;1,1642982569427768E-07;6,933518524331357E-11;
50;0,00037646999737615;5,656275707285631E-06;2,529999025857888E-06;5,333929144216165E-13;8,803299763083113E-12;2,1111844525214273E-07;8,945342574463222E-09;1,7186942747513695E-08;3,925836701021648E-09;



Execution Time: 452588 ms
